conta_id,cliente_id,agencia,numero_conta,tipo_conta,saldo,limite_credito,status_conta,data_abertura,updated_at
762,708,3374,45092790,POUPANCA,74172.2,38245.2,ATIVA,2021-05-12,2021-05-12T15:30:42
763,630,4908,48765905,POUPANCA,28268.19,31772.21,ENCERRADA,2024-01-14,2024-01-14T03:09:47
764,78,8780,28733346,POUPANCA,37936.15,14866.01,ATIVA,2025-06-07,2025-06-07T05:44:25
765,824,3701,83828674,PAGAMENTO,143586.01,35885.34,ATIVA,2025-08-10,2025-08-10T19:38:47
766,607,5519,36690421,CORRENTE,83880.31,26553.18,ATIVA,2024-08-01,2024-08-01T06:47:36
767,356,1257,87447791,POUPANCA,74457.53,14995.45,ATIVA,2025-01-29,2025-01-29T09:25:16
768,321,3279,55608318,POUPANCA,35817.88,25768.46,ATIVA,2024-07-03,2024-07-03T15:38:25
769,561,2959,02496896,PAGAMENTO,104758.08,43135.49,ATIVA,2024-07-17,2024-07-17T14:05:55
770,219,7657,35961755,PAGAMENTO,78739.7,30721.11,ATIVA,2020-01-08,2020-01-08T16:00:43
771,445,9276,97524624,PAGAMENTO,6631.95,10032.4,ATIVA,2022-11-25,2022-11-25T01:49:54
772,247,2466,91980300,POUPANCA,126228.6,20513.01,ATIVA,2024-01-29,2024-01-29T04:28:23
773,934,1056,85084308,CORRENTE,126509.96,13346.74,ATIVA,2020-12-25,2020-12-25T04:10:11
774,165,4202,92188105,PAGAMENTO,33509.8,11924.17,ATIVA,2025-07-01,2025-07-01T23:07:30
775,29,4024,41680050,POUPANCA,71520.81,49564.66,ATIVA,2019-12-20,2019-12-20T10:23:24
776,928,0607,27110708,CORRENTE,39088.57,1457.09,ATIVA,2020-07-13,2020-07-13T22:34:00
777,285,9023,23620337,PAGAMENTO,127509.46,48189.34,ATIVA,2026-01-22,2026-01-22T17:45:42
778,21,0907,11264833,POUPANCA,89243.96,43358.59,INATIVA,2021-04-29,2021-04-29T23:27:33
779,417,5955,90150300,PAGAMENTO,132572.2,19844.75,ATIVA,2025-01-13,2025-01-13T00:35:15
780,863,2303,31680908,CORRENTE,84573.44,25012.43,ATIVA,2019-09-04,2019-09-04T13:51:21
781,681,9510,70499223,POUPANCA,73208.79,4512.44,ATIVA,2023-10-25,2023-10-25T11:05:57
782,792,5135,44196007,PAGAMENTO,109928.54,40292.08,ATIVA,2020-03-21,2020-03-21T01:57:55
783,958,6929,29260591,CORRENTE,13789.14,10705.43,ATIVA,2023-03-10,2023-03-10T21:06:37
784,419,4167,79118794,CORRENTE,72279.68,18735.25,BLOQUEADA,2023-10-07,2023-10-07T07:40:39
785,325,8942,56878966,POUPANCA,101617.61,48165.77,ATIVA,2022-07-11,2022-07-11T16:02:57
786,960,2375,48720769,POUPANCA,106639.86,41068.27,ATIVA,2021-03-03,2021-03-03T00:20:24
787,991,9926,04672043,PAGAMENTO,98489.07,47042.41,ATIVA,2026-05-01,2026-05-01T08:04:48
788,808,3927,33954790,PAGAMENTO,56165.26,31947.45,ATIVA,2025-05-18,2025-05-18T03:01:36
789,925,2000,71794498,CORRENTE,128291.19,19423.55,INATIVA,2025-06-25,2025-06-25T11:07:50
790,403,4187,40384525,CORRENTE,140289.17,37833.4,ATIVA,2021-01-09,2021-01-09T20:47:26
791,881,2626,58900893,PAGAMENTO,45870.61,40612.39,ATIVA,2020-07-17,2020-07-17T07:53:23
792,809,0556,36780560,CORRENTE,123037.66,47024.77,ATIVA,2022-11-15,2022-11-15T22:07:59
793,423,5452,96285922,POUPANCA,131206.09,41012.07,ATIVA,2021-06-14,2021-06-14T09:44:51
794,716,4276,67959069,CORRENTE,51158.09,30105.8,ATIVA,2026-05-23,2026-05-23T11:48:53
795,756,5354,60835763,PAGAMENTO,1671.01,2604.94,ATIVA,2025-06-11,2025-06-11T07:32:34
796,646,7265,86046826,CORRENTE,-2030.94,10003.77,ATIVA,2021-03-21,2021-03-21T11:37:07
797,590,1348,14875110,CORRENTE,35564.54,35678.2,ATIVA,2023-02-25,2023-02-25T03:02:35
798,665,2132,79727495,PAGAMENTO,60073.22,46970.91,ATIVA,2020-08-03,2020-08-03T18:34:44
799,895,2188,34987862,CORRENTE,102338.7,41338.43,ATIVA,2026-05-23,2026-05-23T00:58:50
800,204,1383,55632769,POUPANCA,25238.11,43819.5,BLOQUEADA,2021-08-16,2021-08-16T09:27:04
801,906,9346,30130154,CORRENTE,142086.66,46155.62,ATIVA,2020-03-21,2020-03-21T03:36:20
802,642,3748,11942233,POUPANCA,27735.6,35063.06,ATIVA,2023-07-26,2023-07-26T04:01:17
803,411,7028,80583349,POUPANCA,20260.81,47901.64,ATIVA,2024-10-14,2024-10-14T16:05:53
804,581,1923,01894471,PAGAMENTO,77690.25,38667.97,INATIVA,2024-01-18,2024-01-18T06:09:43
805,848,8097,15906459,CORRENTE,106318.47,9527.21,ATIVA,2022-05-14,2022-05-14T18:26:29
806,801,4362,38649602,PAGAMENTO,72860.64,6509.97,ATIVA,2021-11-04,2021-11-04T04:35:08
807,615,3532,37979221,PAGAMENTO,100771.27,20916.55,ATIVA,2024-06-26,2024-06-26T07:11:49
808,150,0472,38949040,POUPANCA,33411.56,22548.83,ATIVA,2019-11-17,2019-11-17T02:17:25
809,597,7507,11507651,CORRENTE,69004.45,43572.17,ENCERRADA,2025-12-24,2025-12-24T20:32:23
810,408,3477,95742331,POUPANCA,105539.11,36805.21,ATIVA,2019-12-14,2019-12-14T08:49:39
811,98,9126,07885603,CORRENTE,48261.54,11742.07,INATIVA,2022-03-16,2022-03-16T21:22:46
812,621,9802,95236332,PAGAMENTO,121002.57,268.05,ATIVA,2025-06-05,2025-06-05T16:52:38
813,391,4957,52975310,PAGAMENTO,54062.43,48402.89,ATIVA,2024-09-07,2024-09-07T19:05:08
814,595,2939,34935755,CORRENTE,74321.38,46516.35,ATIVA,2020-01-17,2020-01-17T03:36:09
815,136,1469,42589619,PAGAMENTO,78389.63,7089.79,ATIVA,2021-08-18,2021-08-18T05:52:09
816,46,2096,67002915,POUPANCA,111543.06,46311.85,ATIVA,2023-08-13,2023-08-13T20:32:44
817,898,4313,82266283,POUPANCA,76338.33,21788.77,ATIVA,2025-04-14,2025-04-14T20:15:06
818,755,8050,20302411,PAGAMENTO,127587.63,32870.97,ATIVA,2020-12-14,2020-12-14T18:33:52
819,55,3096,19947548,CORRENTE,32553.73,1793.11,ATIVA,2024-09-05,2024-09-05T16:46:37
820,723,7654,58576626,CORRENTE,149268.27,46360.32,ATIVA,2022-08-09,2022-08-09T05:54:40
821,366,9190,65122377,POUPANCA,72680.75,42291.92,ATIVA,2025-12-10,2025-12-10T15:11:15
822,127,5728,12559811,CORRENTE,129896.4,9032.75,ATIVA,2022-01-30,2022-01-30T11:19:35
823,521,4470,75597785,PAGAMENTO,86815.8,29177.37,ENCERRADA,2022-09-22,2022-09-22T17:16:06
824,539,9352,24235541,POUPANCA,137863.01,12307.87,ATIVA,2023-12-15,2023-12-15T02:19:27
825,97,5385,03484584,POUPANCA,101400.13,34031.97,ATIVA,2026-03-03,2026-03-03T20:46:57
826,605,1738,43424581,CORRENTE,1903.36,23011.66,ATIVA,2022-05-25,2022-05-25T14:19:40
827,492,7440,84336614,POUPANCA,88116.15,290.27,BLOQUEADA,2023-11-06,2023-11-06T16:13:13
828,672,7424,43609416,PAGAMENTO,149972.72,45343.92,ATIVA,2021-06-24,2021-06-24T01:12:11
829,133,3464,06534021,PAGAMENTO,40650.49,39907.35,ATIVA,2022-06-22,2022-06-22T01:20:38
830,561,9868,51189425,CORRENTE,58325.92,8900.54,BLOQUEADA,2025-06-23,2025-06-23T02:15:20
831,887,6536,11970653,CORRENTE,127482.74,8147.03,ATIVA,2023-02-23,2023-02-23T14:13:41
832,292,2526,16186925,POUPANCA,72353.88,21617.92,ATIVA,2026-07-17,2026-07-17T23:02:36
833,318,9888,17620999,POUPANCA,98991.85,41602.64,ATIVA,2021-07-23,2021-07-23T14:30:39
834,502,7299,52088495,POUPANCA,38443.11,30017.04,ATIVA,2025-05-08,2025-05-08T05:30:47
835,433,6034,82391940,CORRENTE,63701.15,21300.85,ATIVA,2024-08-25,2024-08-25T06:46:30
836,350,7595,90790245,CORRENTE,96260.62,35681.77,BLOQUEADA,2024-07-19,2024-07-19T21:57:39
837,540,8597,11270277,POUPANCA,68903.42,3959.16,ATIVA,2024-03-24,2024-03-24T08:33:48
838,308,2435,17151650,PAGAMENTO,135192.8,42076.9,ATIVA,2026-01-06,2026-01-06T21:04:33
839,303,9315,06405981,PAGAMENTO,9171.21,2254.75,ATIVA,2020-08-13,2020-08-13T11:49:16
840,436,6767,12681477,POUPANCA,98280.43,28423.91,ATIVA,2020-11-13,2020-11-13T02:28:29
841,261,9594,10974925,PAGAMENTO,-19.02,37025.81,ATIVA,2023-08-31,2023-08-31T06:40:07
842,806,2986,52741842,CORRENTE,10201.81,43837.77,ATIVA,2021-12-07,2021-12-07T09:44:52
843,602,7455,89960757,POUPANCA,92631.09,13253.72,BLOQUEADA,2025-10-18,2025-10-18T03:22:47
844,893,3067,28329118,CORRENTE,9428.63,49109.31,ATIVA,2021-06-02,2021-06-02T01:15:54
845,690,1743,58223506,PAGAMENTO,232.07,19746.69,ATIVA,2024-09-13,2024-09-13T02:14:45
846,672,7818,61762035,PAGAMENTO,59276.47,32885.85,ATIVA,2024-12-10,2024-12-10T04:59:24
847,744,7975,40641126,PAGAMENTO,121502.7,30837.24,ATIVA,2020-11-16,2020-11-16T03:26:28
848,987,6472,40621890,CORRENTE,16576.15,693.8,ATIVA,2020-10-20,2020-10-20T08:08:55
849,17,3084,03599089,CORRENTE,70870.37,7257.71,ATIVA,2022-04-22,2022-04-22T04:37:40
850,863,8825,25624105,CORRENTE,43389.98,23171.28,ATIVA,2026-03-05,2026-03-05T22:48:01
851,23,1909,22294302,CORRENTE,110164.13,22263.3,ATIVA,2022-06-22,2022-06-22T22:10:35
852,21,7365,78547741,CORRENTE,28204.11,28471.52,ATIVA,2020-06-19,2020-06-19T02:59:38
853,53,5470,01056869,CORRENTE,93637.51,35654.64,ENCERRADA,2023-04-16,2023-04-16T22:27:38
854,869,8122,98928977,PAGAMENTO,88365.53,27715.23,ATIVA,2026-06-11,2026-06-11T21:34:08
855,500,6549,65243367,PAGAMENTO,87633.49,30574.76,ATIVA,2021-11-18,2021-11-18T09:12:52
856,837,7994,31125868,PAGAMENTO,6757.46,950.98,ATIVA,2020-02-27,2020-02-27T23:04:03
857,567,1041,35950067,PAGAMENTO,61113.46,23666.9,ATIVA,2024-09-02,2024-09-02T00:57:37
858,962,5682,60173216,PAGAMENTO,64025.08,8066.67,ATIVA,2025-07-10,2025-07-10T20:43:01
859,481,5634,58802222,CORRENTE,74914.48,29382.94,ATIVA,2025-11-09,2025-11-09T15:53:18
860,944,9865,95992407,PAGAMENTO,68941.26,44158.67,ATIVA,2021-02-17,2021-02-17T18:01:11
861,400,6830,90342932,PAGAMENTO,109524.16,39798.63,ATIVA,2022-04-23,2022-04-23T19:00:03
862,865,2655,83462272,CORRENTE,40574.73,37462.72,ATIVA,2024-04-22,2024-04-22T20:23:40
863,133,2840,26774320,CORRENTE,89876.72,5045.19,ATIVA,2020-02-18,2020-02-18T17:32:06
864,506,4976,31503439,CORRENTE,82416.65,49963.06,ATIVA,2024-12-01,2024-12-01T14:38:46
865,268,5850,90855720,CORRENTE,24144.01,42973.08,ATIVA,2025-11-07,2025-11-07T10:44:44
866,827,1044,45329992,POUPANCA,14880.32,11334.51,ATIVA,2021-09-22,2021-09-22T15:01:59
867,499,4225,45677543,POUPANCA,114829.52,38504.74,ATIVA,2023-10-06,2023-10-06T15:13:40
868,918,2477,92628430,PAGAMENTO,89654.15,5207.1,ATIVA,2023-02-23,2023-02-23T04:49:23
869,969,7174,61355707,CORRENTE,146135.61,39082.62,ATIVA,2021-02-02,2021-02-02T23:41:13
870,879,1670,75493831,CORRENTE,74864.12,8352.31,ATIVA,2020-06-20,2020-06-20T12:43:09
871,211,5926,21076552,PAGAMENTO,42048.76,22075.9,ATIVA,2026-07-13,2026-07-13T12:32:01
872,751,1627,20709223,PAGAMENTO,52969.88,40958.04,ATIVA,2025-07-19,2025-07-19T02:24:01
873,207,7195,55800999,CORRENTE,34910.7,40457.26,ATIVA,2021-02-11,2021-02-11T08:29:32
874,518,2806,11439896,POUPANCA,54296.54,37742.26,ATIVA,2025-07-29,2025-07-29T19:54:15
875,681,4022,20348913,PAGAMENTO,61812.64,11409.1,ATIVA,2021-02-28,2021-02-28T23:27:42
876,424,6707,61572794,PAGAMENTO,118677.62,18088.72,ATIVA,2023-01-07,2023-01-07T02:43:36
877,150,0163,96318096,PAGAMENTO,141405.53,4238.91,ATIVA,2026-06-19,2026-06-19T06:44:43
878,791,2693,58260196,CORRENTE,57473.11,1854.69,INATIVA,2019-11-19,2019-11-19T05:52:00
879,155,9414,07759104,PAGAMENTO,146957.18,39953.54,ATIVA,2020-08-06,2020-08-06T19:38:59
880,997,4846,56278205,POUPANCA,132581.88,35039.52,ATIVA,2025-06-27,2025-06-27T08:19:44
881,739,5140,46192020,CORRENTE,123618.04,45010.43,ATIVA,2024-03-05,2024-03-05T05:20:13
882,151,6619,59886481,PAGAMENTO,28782.87,27221.26,ATIVA,2022-12-05,2022-12-05T00:31:24
883,668,7245,93612969,POUPANCA,132870.42,39078.15,ATIVA,2021-07-20,2021-07-20T00:49:55
884,203,4941,11311995,CORRENTE,79458.61,19499.68,ATIVA,2024-06-04,2024-06-04T17:09:46
885,901,2065,69856261,PAGAMENTO,40799.0,4640.98,ATIVA,2024-08-26,2024-08-26T22:27:28
886,534,5583,85320265,CORRENTE,1071.82,44515.97,ATIVA,2021-10-14,2021-10-14T13:25:02
887,265,3955,40794417,PAGAMENTO,61968.75,25263.73,ATIVA,2022-08-11,2022-08-11T13:51:42
888,862,6111,34863922,PAGAMENTO,74893.66,6190.65,ATIVA,2021-10-05,2021-10-05T12:16:19
889,964,2044,60228446,POUPANCA,84796.38,260.67,ATIVA,2020-05-24,2020-05-24T17:31:58
890,242,9529,75913175,PAGAMENTO,133886.68,31387.22,ATIVA,2021-05-02,2021-05-02T05:43:14
891,610,3832,47021455,POUPANCA,40891.66,39239.46,ATIVA,2025-09-19,2025-09-19T14:07:27
892,689,2294,95878566,POUPANCA,76749.16,12381.67,ATIVA,2026-02-19,2026-02-19T13:09:51
893,597,3155,48488508,POUPANCA,12443.14,35582.02,ATIVA,2024-04-14,2024-04-14T04:09:10
894,84,1512,08347494,POUPANCA,132997.67,23812.65,ATIVA,2021-09-15,2021-09-15T06:11:20
895,379,8623,54056688,PAGAMENTO,82742.69,38941.24,ATIVA,2022-04-10,2022-04-10T07:57:58
896,599,8173,85424370,POUPANCA,149468.05,34450.89,BLOQUEADA,2021-07-21,2021-07-21T12:51:45
897,750,6831,21856388,CORRENTE,74632.35,24238.22,ATIVA,2020-05-12,2020-05-12T18:19:02
898,992,8409,71020118,CORRENTE,103406.78,22771.62,ATIVA,2022-03-27,2022-03-27T16:47:28
899,161,9160,49570910,CORRENTE,89244.03,20430.99,ATIVA,2022-11-17,2022-11-17T18:26:56
900,586,4745,05406578,PAGAMENTO,20878.94,18573.37,ENCERRADA,2021-06-01,2021-06-01T10:24:40
901,311,4817,65219823,CORRENTE,118158.56,7106.99,ATIVA,2026-03-02,2026-03-02T04:12:55
902,50,5000,38048351,CORRENTE,25419.26,36983.02,ATIVA,2020-01-06,2020-01-06T02:04:13
903,561,5713,09068359,CORRENTE,61180.21,28652.95,ATIVA,2024-09-11,2024-09-11T01:51:38
904,922,5535,50641105,POUPANCA,124755.15,41684.17,ATIVA,2021-08-17,2021-08-17T06:39:58
905,142,8271,85424251,POUPANCA,113656.01,33361.04,ATIVA,2019-08-22,2019-08-22T05:53:18
906,746,5329,11987654,PAGAMENTO,98836.6,20481.42,ATIVA,2026-02-17,2026-02-17T05:23:46
907,405,5555,72611047,CORRENTE,143607.12,44502.16,ATIVA,2026-05-18,2026-05-18T20:15:54
908,662,1451,22228440,PAGAMENTO,1282.62,31505.46,ATIVA,2023-07-26,2023-07-26T10:30:09
909,317,9193,86591867,CORRENTE,95696.91,4257.6,BLOQUEADA,2024-08-25,2024-08-25T15:15:55
910,555,9452,07096680,PAGAMENTO,77067.45,37527.93,ATIVA,2022-12-19,2022-12-19T20:47:09
911,20,1971,88349412,PAGAMENTO,24910.87,948.68,ATIVA,2023-12-31,2023-12-31T23:03:30
912,252,9496,59623471,CORRENTE,120555.46,30342.74,ATIVA,2025-03-11,2025-03-11T10:13:37
913,47,8053,03122341,POUPANCA,64145.16,20746.82,ATIVA,2025-10-31,2025-10-31T16:31:20
914,325,6259,34517820,CORRENTE,14983.31,4966.68,ATIVA,2022-06-09,2022-06-09T09:45:13
915,148,2993,34299948,CORRENTE,21019.67,47608.24,ATIVA,2026-02-27,2026-02-27T15:45:26
916,61,5330,24354860,CORRENTE,106278.35,14901.22,ATIVA,2024-11-08,2024-11-08T00:51:05
917,146,6764,43515776,POUPANCA,54765.76,41387.07,ATIVA,2019-12-16,2019-12-16T15:26:39
918,208,3926,80128604,PAGAMENTO,33564.9,25431.06,ATIVA,2025-02-05,2025-02-05T16:02:53
919,973,1886,36143161,CORRENTE,46046.31,27656.05,ATIVA,2024-07-23,2024-07-23T11:27:50
920,30,6677,85032474,CORRENTE,136844.6,931.14,ATIVA,2023-03-19,2023-03-19T01:16:27
921,601,1664,33059987,PAGAMENTO,96861.51,6278.57,ATIVA,2025-06-25,2025-06-25T22:46:33
922,457,1375,85335497,PAGAMENTO,28527.18,48395.58,ATIVA,2025-03-11,2025-03-11T19:29:46
923,173,4017,72146811,POUPANCA,144106.2,27757.61,ATIVA,2022-03-02,2022-03-02T13:00:12
924,833,7613,83312960,POUPANCA,97091.47,8369.08,ATIVA,2022-08-25,2022-08-25T02:35:29
925,944,7901,36682100,PAGAMENTO,35760.57,33999.89,ENCERRADA,2026-04-09,2026-04-09T07:48:28
926,863,3486,78538734,PAGAMENTO,40399.97,8070.82,ATIVA,2024-06-29,2024-06-29T02:14:33
927,72,4926,12041358,POUPANCA,104010.47,41524.91,ATIVA,2024-02-22,2024-02-22T23:21:37
928,287,7078,28299832,PAGAMENTO,74485.09,40102.83,INATIVA,2023-07-09,2023-07-09T09:55:28
929,969,5614,85251059,POUPANCA,146895.15,35387.7,ATIVA,2020-09-19,2020-09-19T14:48:12
930,679,5270,45852777,CORRENTE,67619.4,29975.68,ATIVA,2024-12-02,2024-12-02T12:04:53
931,709,2191,86764150,CORRENTE,90339.98,213.96,ATIVA,2021-12-04,2021-12-04T15:38:31
932,178,6770,74596959,PAGAMENTO,104753.2,38123.26,ATIVA,2025-10-08,2025-10-08T09:23:12
933,807,1271,72296290,CORRENTE,133617.26,40802.83,ATIVA,2019-11-03,2019-11-03T01:12:58
934,127,5784,50516392,PAGAMENTO,52089.78,8859.33,ATIVA,2024-05-07,2024-05-07T14:43:14
935,714,0139,16745523,POUPANCA,53998.3,9649.54,ATIVA,2025-12-09,2025-12-09T03:38:12
936,761,0325,37733232,PAGAMENTO,138013.3,17891.05,ATIVA,2024-10-06,2024-10-06T11:09:00
937,629,4968,96342765,CORRENTE,33224.34,24690.43,ATIVA,2024-09-18,2024-09-18T01:10:51
938,288,8075,94495683,PAGAMENTO,89919.11,356.77,ENCERRADA,2021-01-22,2021-01-22T14:37:01
939,654,6490,14890991,POUPANCA,84288.09,24700.57,ATIVA,2025-07-17,2025-07-17T05:53:54
940,676,9269,90217875,PAGAMENTO,89453.31,8776.44,ATIVA,2020-06-24,2020-06-24T14:57:20
941,764,1066,17103488,POUPANCA,139868.42,42773.95,INATIVA,2023-06-27,2023-06-27T06:15:02
942,747,4495,25749879,PAGAMENTO,1025.42,48490.54,ATIVA,2023-09-05,2023-09-05T07:55:03
943,630,4144,91359371,PAGAMENTO,132173.05,97.75,ATIVA,2024-12-22,2024-12-22T10:17:58
944,690,0850,43352228,POUPANCA,126262.09,20343.79,ATIVA,2026-03-03,2026-03-03T11:27:14
945,531,7645,66514913,POUPANCA,76381.68,2173.23,ATIVA,2021-03-01,2021-03-01T22:47:26
946,49,4554,56379777,PAGAMENTO,65951.38,257.96,ATIVA,2022-05-12,2022-05-12T06:43:22
947,84,9369,03405364,PAGAMENTO,31908.27,34477.45,BLOQUEADA,2025-02-06,2025-02-06T09:48:59
948,940,4096,26424360,CORRENTE,47706.76,3142.21,ATIVA,2026-01-12,2026-01-12T21:00:26
949,29,7864,57975206,CORRENTE,87860.94,31314.86,ATIVA,2020-05-10,2020-05-10T01:34:03
950,257,4050,14474128,POUPANCA,33849.78,17040.1,ATIVA,2023-02-15,2023-02-15T15:16:19
951,342,8515,31775197,CORRENTE,115801.79,30978.33,ATIVA,2022-12-21,2022-12-21T11:21:20
952,641,7315,77703270,CORRENTE,10544.04,3034.35,ATIVA,2023-11-21,2023-11-21T06:41:14
953,321,1066,17117565,CORRENTE,137665.16,22095.92,ATIVA,2020-02-11,2020-02-11T06:48:20
954,642,7076,08830220,CORRENTE,100828.58,27962.9,ATIVA,2020-02-18,2020-02-18T00:39:36
955,391,6582,12862119,PAGAMENTO,112174.41,11655.6,ATIVA,2021-04-26,2021-04-26T21:57:27
956,676,0174,60855828,POUPANCA,68291.89,21405.29,ATIVA,2021-05-26,2021-05-26T17:33:08
957,104,5565,87365195,PAGAMENTO,116896.69,22703.84,ATIVA,2024-11-07,2024-11-07T20:12:12
958,198,1770,13782773,CORRENTE,88264.2,3377.22,ATIVA,2023-07-26,2023-07-26T23:33:52
959,199,9392,16908968,PAGAMENTO,75106.95,17769.56,ATIVA,2021-03-14,2021-03-14T03:36:28
960,636,7285,24954218,CORRENTE,18495.09,2203.54,ATIVA,2023-03-19,2023-03-19T11:57:41
961,599,7141,68870571,PAGAMENTO,112541.98,15559.41,INATIVA,2023-06-02,2023-06-02T03:41:19
962,795,2386,19784910,POUPANCA,44572.85,17145.02,ATIVA,2019-10-23,2019-10-23T17:05:34
963,9,8482,78710633,PAGAMENTO,100940.81,2865.88,ATIVA,2023-08-20,2023-08-20T01:29:04
964,856,9167,07329267,POUPANCA,49931.96,48825.54,ATIVA,2025-06-15,2025-06-15T12:45:47
965,207,1121,45842324,CORRENTE,99348.67,34739.08,ENCERRADA,2020-09-21,2020-09-21T02:09:12
966,615,5426,77632977,PAGAMENTO,144367.4,30805.16,ATIVA,2020-08-05,2020-08-05T07:04:56
967,167,1718,60975395,CORRENTE,73129.43,45997.68,ATIVA,2023-08-21,2023-08-21T22:25:43
968,710,3773,62617504,PAGAMENTO,30003.62,24037.31,ATIVA,2025-02-25,2025-02-25T02:05:33
969,835,5432,99332043,POUPANCA,28810.74,9212.23,ENCERRADA,2021-06-28,2021-06-28T13:43:47
970,372,0163,09896029,POUPANCA,2077.68,5759.46,ATIVA,2025-07-29,2025-07-29T15:43:45
971,200,9596,48306201,CORRENTE,146234.66,9956.14,ATIVA,2022-01-23,2022-01-23T21:18:04
972,225,4293,96480626,CORRENTE,49322.17,27725.25,ATIVA,2019-08-30,2019-08-30T02:24:19
973,23,2885,35136672,CORRENTE,701.55,33872.62,ATIVA,2025-07-28,2025-07-28T19:57:08
974,807,1819,45417035,CORRENTE,44023.54,12007.5,ATIVA,2021-02-05,2021-02-05T08:01:30
975,677,2808,70722910,PAGAMENTO,131953.73,43919.39,ATIVA,2022-03-01,2022-03-01T20:18:21
976,148,2143,25453202,CORRENTE,78714.59,34717.69,ATIVA,2020-09-10,2020-09-10T06:34:03
977,440,4007,06200214,PAGAMENTO,87067.2,42721.77,ATIVA,2025-02-05,2025-02-05T04:25:15
978,153,5369,33174818,CORRENTE,93492.52,14003.67,ATIVA,2021-01-09,2021-01-09T14:06:11
979,521,9570,65631213,CORRENTE,108413.03,39233.26,ATIVA,2025-01-23,2025-01-23T09:26:27
980,630,1063,22472550,PAGAMENTO,56687.67,44121.1,ATIVA,2021-01-06,2021-01-06T17:53:12
981,384,8169,69644555,POUPANCA,24797.27,35624.34,ATIVA,2025-10-25,2025-10-25T18:37:01
982,495,8107,63586744,POUPANCA,86130.97,31905.28,ATIVA,2021-11-12,2021-11-12T07:20:51
983,666,0600,27809860,CORRENTE,133969.91,22604.0,ATIVA,2020-05-13,2020-05-13T12:19:55
984,224,5014,57045602,POUPANCA,84633.98,46774.95,ATIVA,2025-06-02,2025-06-02T21:38:37
985,564,1389,18029510,CORRENTE,42494.82,25941.04,ATIVA,2024-10-23,2024-10-23T09:33:46
986,43,7623,68754654,PAGAMENTO,48797.03,22557.56,ATIVA,2024-01-13,2024-01-13T01:25:30
987,377,8152,42549762,POUPANCA,55811.57,8978.29,ATIVA,2026-04-20,2026-04-20T16:10:27
988,661,1244,48196638,CORRENTE,42413.97,25088.25,ATIVA,2025-09-14,2025-09-14T23:29:02
989,81,4529,30566960,CORRENTE,15584.65,18011.84,ATIVA,2021-07-08,2021-07-08T10:11:32
990,342,3222,90611372,POUPANCA,35628.61,37260.57,ATIVA,2026-06-18,2026-06-18T05:24:57
991,866,4497,25587595,PAGAMENTO,89615.19,6893.26,ATIVA,2026-06-13,2026-06-13T22:29:33
992,734,8899,35049007,CORRENTE,114936.6,14092.26,ATIVA,2020-02-01,2020-02-01T20:03:06
993,414,6648,77840079,PAGAMENTO,-686.67,32704.55,ENCERRADA,2023-01-25,2023-01-25T16:31:33
994,975,2446,53352257,CORRENTE,32106.26,37456.85,ATIVA,2025-04-18,2025-04-18T10:17:52
995,529,9618,74170764,POUPANCA,107682.83,23070.06,ATIVA,2021-08-27,2021-08-27T10:39:10
996,321,3078,57551619,PAGAMENTO,61197.4,21934.04,ATIVA,2021-02-19,2021-02-19T12:37:28
997,31,6140,18649584,PAGAMENTO,130746.91,15278.6,ATIVA,2025-10-21,2025-10-21T06:04:37
998,512,5811,45610170,CORRENTE,61419.97,34288.14,ATIVA,2021-07-24,2021-07-24T10:31:45
999,798,8809,40216626,POUPANCA,87010.65,28378.87,ATIVA,2023-04-04,2023-04-04T07:17:19
1000,143,2519,44325476,PAGAMENTO,93550.49,30150.14,ATIVA,2022-03-23,2022-03-23T17:20:47
1001,888,6405,51179712,CORRENTE,142175.63,3185.46,ATIVA,2022-03-10,2022-03-10T21:22:58
1002,487,1780,44136341,PAGAMENTO,144195.57,31950.17,ATIVA,2019-09-09,2019-09-09T01:49:28
1003,176,1710,90581604,PAGAMENTO,24589.5,41323.74,ATIVA,2020-05-13,2020-05-13T18:48:51
1004,28,3059,26709159,CORRENTE,136480.16,19294.71,ATIVA,2024-03-12,2024-03-12T07:12:26
1005,299,8592,09392481,POUPANCA,6261.61,25926.58,ATIVA,2020-05-31,2020-05-31T14:20:02
1006,881,6732,52493262,CORRENTE,148413.26,6456.88,ATIVA,2025-01-31,2025-01-31T01:55:46
1007,761,1127,52209743,CORRENTE,17314.67,10283.85,ATIVA,2026-04-17,2026-04-17T12:51:54
1008,727,7779,21311259,PAGAMENTO,85201.44,15515.69,ATIVA,2022-03-15,2022-03-15T10:27:11
1009,734,7520,36969063,CORRENTE,-1364.9,7134.6,ATIVA,2022-01-12,2022-01-12T20:58:07
1010,409,9910,33130321,PAGAMENTO,47655.95,28461.45,ATIVA,2021-11-06,2021-11-06T08:22:45
1011,474,9440,05245872,PAGAMENTO,11393.16,32314.96,INATIVA,2020-12-29,2020-12-29T20:28:56
1012,356,4874,52491261,PAGAMENTO,123073.01,42492.19,ATIVA,2022-02-01,2022-02-01T13:49:59
1013,184,7080,61448655,POUPANCA,136402.05,9172.22,ATIVA,2026-01-13,2026-01-13T22:41:57
1014,403,0716,32171353,CORRENTE,39250.88,31404.16,ATIVA,2024-04-07,2024-04-07T14:41:03
